,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,localizations.en.title,localizations.en.description,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
218,EgfgHByOENs,2018-02-23 04:31:01+00:00,"['Autism', 'Evaluation', 'Diagnosis', 'Test', 'ASD', 'help', 'family', 'friendly', 'family friendly', 'autistic', 'education']",16,Alistair's Autism Evaluation,"We show what a typical evaluation can look like and include Alistair's results at the end of the video. 

DISCLAIMER:
This video is for educational purposes. 
The results of the evaluation are at the end of the video. 
This is not an official diagnosis (we are currently on 
waiting lists for that), but a staff of professionals 
reviews our son’s behavior via the assessments listed at the end.

We apologize for the quality of the video and sound. 
Brittny (mom) was recording on her phone while engaging in a discussion. The following clips are snippets from the evaluation.

#autism #autismawareness #autistic #autismvlogs #evaluation",141040,1278,0,659,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,3,103,11,1985,0.008060453400503778,0.6438287153652393,71.0528967254408,0.009061259217243335,Friday,February,2,0,5,0.0,0.6652
219,UMI9YKLosok,2018-02-01 22:40:51+00:00,"['autism', 'ASD', 'pet', 'pets', 'fish', 'family', 'friendly', 'family friendly']",0,Autism Family Pet,"Ian saves up some money for a new fish by doing chores. He learns about taking care of another life and responsibility. The name he settles on for the fish is ""Chili"" short for Chili Pepper.
#autism #autismawareness #autistic #autismvlogs",23427,686,0,218,false,public,"[array([[[ 1,  0,  0],
        [ 1,  0,  0],
        [ 1,  0,  0],
        ...,
        [ 1,  0,  6],
        [ 1,  0,  8],
        [ 1,  0, 10]],

       [[ 1,  0,  0],
        [ 1,  0,  0],
        [ 1,  0,  0],
        ...,
        [ 1,  0,  6],
        [ 1,  0,  8],
        [ 1,  0,  8]],

       [[ 1,  0,  0],
        [ 1,  0,  0],
        [ 1,  0,  0],
        ...,
        [ 1,  0,  5],
        [ 0,  1,  6],
        [ 0,  1,  6]],

       ...,

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]]], dtype=uint8)]",,,3,40,8,2006,0.0,0.3419740777666999,11.678464606181455,0.02928245187177189,Thursday,February,0,0,4,0.0,0.4939
220,4G_ZPNbX0TA,2018-01-01 22:06:00+00:00,"['ASD', 'Autism', 'Vlog', 'Progress', 'family', 'friendly', 'family friendly']",0,Autism Vlog 18: How the Kids are Doing,"We haven't done a video in a little while. Thanks for your patience. This is how everyone is doing.
#autism #autismawareness #autistic #autismvlogs",23952,507,0,774,false,public,"[array([[[3, 0, 0],
        [3, 0, 0],
        [3, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 2],
        [1, 0, 2],
        [1, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,8,23,7,2037,0.0,0.24889543446244478,11.758468335787924,0.021167334669338678,Monday,January,2,2,4,0.0,0.3862
221,Yzm8FFugwTg,2017-12-08 19:54:00+00:00,"['Autism', 'ASD', 'stim', 'stimming', 'spinner', 'fidget spinner', 'happy', 'family', 'friendly', 'family friendly']",0,Autism Stim from Fidget Spinner,"As stated in other videos, we haven't received an official autism diagnosis for our son yet. But when we do we will let everyone know. As for now, there are significant signs that concern us in regards to his development.
#autism #autismawareness #autistic #autismvlogs",27537,402,0,172,false,public,"[array([[[4, 0, 0],
        [4, 0, 0],
        [4, 0, 0],
        ...,
        [4, 0, 0],
        [4, 0, 0],
        [4, 0, 0]],

       [[4, 0, 0],
        [4, 0, 0],
        [4, 0, 0],
        ...,
        [2, 1, 0],
        [2, 1, 0],
        [2, 1, 0]],

       [[2, 0, 1],
        [2, 0, 1],
        [2, 0, 1],
        ...,
        [1, 1, 1],
        [1, 1, 1],
        [1, 1, 1]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,5,44,10,2061,0.0,0.1950509461426492,13.36098981077147,0.014598540145985401,Friday,December,1,0,4,0.0,0.296
222,EE-p8Q7AW3Q,2017-11-29 04:47:06+00:00,"['autism', 'ASD', 'head banging', 'non verbal', 'lack of response', 'stimming', 'headbanging', 'family', 'friendly', 'family friendly', 'autistic', 'education']",44,Autism Head Banging on Floor,"A brief example of autism style ""headbanging."" Although we are mostly positive Alistair is on the autism spectrum, we are still waiting for an official diagnosis.
#autism #autismawareness #autistic #autismvlogs",206522,1182,0,54,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,5,30,12,2071,0.021245774987928536,0.570738773539353,99.72090777402221,0.005723361191543758,Wednesday,November,0,0,4,0.0,0.5574
223,-l7lmn-OMmY,2017-11-16 00:15:45+00:00,"['Autism', 'ASD', 'fake', 'not real', 'science', 'scientific', 'reasons', 'MRI', 'high definition', 'fiber tracking', 'psychology', 'blood test', 'fragile x', 'tuberous sclerosis', 'family', 'friendly', 'family friendly', 'happy']",0,Is Autism FAKE?,"Here are 5 scientific based reason why autism is NOT fake. It may seem silly to some, but there are still a lot of autism deniers out there and we hope this video may convince even some to reconsider that point of view. Here are the links referenced: 
http://www.lrdc.pitt.edu/hdft/
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3298449/
https://fragilex.org/learn/#1496329862836-a16f240b-55c4
https://www.fraxa.org/fragile-x-syndrome/cause/
https://newatlas.com/autism-blood-test/48453/
http://www.ctvnews.ca/health/u-s-scientists-develop-blood-test-to-detect-autism-1.3333534
http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005385
http://www.apa.org/helpcenter/autism.aspx
https://www.psychologytoday.com/conditions/autism-spectrum-disorder
https://iancommunity.org/cs/asds_related_disorders/tuberous_sclerosis
http://www.tsalliance.org/about-tsc/signs-and-symptoms-of-tsc/brain-and-neurological-function/tsc-and-autism-spectrum-disorders/

#autism #autismawareness #autistic #autismvlogs  #fake",11702,389,0,628,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 2, 1],
        [0, 2, 1],
        [0, 2, 1]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 2, 1],
        [1, 1, 1],
        [1, 1, 1]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 1, 1],
        [1, 1, 1],
        [1, 1, 1]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,3,64,18,2084,0.0,0.1866602687140115,5.615163147792706,0.0332421808237908,Thursday,November,1,0,61,-0.4767,0.6733
224,2Ls_LpTjI6A,2017-11-13 19:39:54+00:00,"['autism', 'ASD', 'test', 'M CHAT R', 'online', 'evaluation', 'diagnosis', 'family', 'friendly', 'family friendly']",0,Easy Autism Test,"A quick and easy test you can take online that is especially helpful for first-timers. Here is a link to the test: https://www.m-chat.org/mchat.php
Please let us know if you have any questions. This test is intended for toddlers but can be used as a frame of reference for teenagers/adults as long as you know how they behaved as a child, etc.

#autism #autismawareness #autistic #autismvlogs #test",45385,455,0,471,false,public,"[array([[[2, 0, 3],
        [2, 0, 3],
        [2, 0, 3],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[4, 0, 1],
        [2, 0, 1],
        [2, 0, 1],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[4, 0, 1],
        [4, 0, 1],
        [2, 0, 1],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,3,66,10,2086,0.0,0.2181208053691275,21.756951102588687,0.010025338768315522,Monday,November,0,0,5,0.4404,0.5642
225,mA0sJs-XVOU,2017-10-29 22:37:28+00:00,"['Autism', 'ASD', 'Halloween', 'Vlog', 'family', 'friendly', 'family friendly', 'happy', 'gardener village', 'witch fest']",0,Autism Vlog 17: Halloween Special,"We head over to ""Witch Fest"" at Gardener Village in Utah, for a fun Halloween celebration.

Spooky Ride by Twin Musicom is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)
Source: http://www.twinmusicom.org/song/250/spooky-ride
Artist: http://www.twinmusicom.org

#autism #autismawareness #autistic #autismvlogs #halloween",6422,212,0,528,false,public,"[array([[[3, 0, 0],
        [3, 0, 0],
        [3, 0, 0],
        ...,
        [0, 2, 1],
        [0, 2, 1],
        [0, 2, 1]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 2, 1],
        [0, 2, 1],
        [0, 2, 1]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [1, 1, 1],
        [1, 1, 1],
        [1, 1, 1]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,5,39,10,2101,0.0,0.10090433127082342,3.0566396953831507,0.0330115228900654,Sunday,October,3,2,10,0.4019,0.5719
226,f2fmprLH6GY,2017-10-25 22:14:54+00:00,"['autism', 'vlog', 'drums', 'ASD', 'school', 'bully', 'family', 'friendly', 'family friendly']",0,Autism Vlog 16: Connor Likes His School Now,"Why we are keeping Connor mainstreamed in school, his progress, and some of his art. Also, drums!
#autism #autismawareness #autistic #autismvlogs",9233,242,0,282,false,public,"[array([[[3, 0, 2],
        [3, 0, 2],
        [3, 0, 2],
        ...,
        [0, 4, 0],
        [0, 4, 0],
        [0, 4, 0]],

       [[1, 0, 2],
        [1, 0, 2],
        [1, 0, 2],
        ...,
        [0, 3, 0],
        [0, 3, 0],
        [0, 3, 0]],

       [[1, 0, 2],
        [1, 0, 2],
        [1, 0, 2],
        ...,
        [0, 1, 3],
        [0, 1, 3],
        [0, 1, 3]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,8,21,9,2105,0.0,0.11496437054631829,4.386223277909739,0.026210332502978446,Wednesday,October,0,2,4,0.4215,0.4753
227,m3SQUqJVq_g,2017-10-13 22:13:34+00:00,"['autism', 'evaluation', 'diagnosis', 'UVU', 'autism center', 'treatment', 'help', 'Melisa Nellesen', 'family', 'friendly', 'family friendly']",0,Autism Evaluation: 2nd Attempt,We meet up with Marilyn and discuss the needs of Alistair and getting him a proper diagnosis and ABA therapy. Shot on location at the UVU Center for Autism.,24229,334,0,269,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,4,29,11,2117,0.0,0.15777042985356637,11.44496929617383,0.013785133517685419,Friday,October,0,1,0,0.0,0.0
228,RU_gIahq7L0,2017-09-28 21:36:45+00:00,"['autism', 'ASD', 'UVU', 'utah valley university', 'evaluation', 'diagnosis', 'utah', 'idaho', 'wyoming', 'happy', 'Melisa Nellesen Center for Autism', 'family friendly', 'family', 'friendly']",0,Autism Evaluation: 1st Attempt,"We head over to the UVU Center for Autism to get an evaluation (autism screening) and more information for Alistair and our two older boys.
#autism #autismawareness #autistic #autismvlogs",23259,328,0,275,false,public,"[array([[[0, 1, 0],
        [0, 1, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 1, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,4,29,14,2132,0.0,0.15384615384615385,10.909474671669793,0.014102068016681714,Thursday,September,0,1,4,0.0,0.0
229,M2QLTI-fRj0,2017-08-30 22:37:30+00:00,"['autism', 'runaway', 'school', 'autistic', 'help', 'flight risk', 'ASD', 'education']",140,Autism Runaway from School...AGAIN!,"This is the 3rd time in 3 days Connor has ran away from school. Brittny and I go looking for him and we discuss the next best course of action.
#autism #autismawareness #autistic #autismvlogs",519791,5530,0,626,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,4,34,8,2161,0.06478482184173993,2.5590004627487275,240.53262378528458,0.010638891400582157,Wednesday,August,0,0,6,0.0,0.6369
230,FK2vt01laN4,2017-08-29 01:19:57+00:00,"['autism', 'echolalia', 'asd', 'autistic', 'sign', 'Palilalia', 'verbal', 'speech therapy', 'education']",20,Autism Sign: Delayed Echolalia and Palilalia,"Echolalia can be a sign of autism (though not exclusive to autism). Here is an example of Alistair repeating what he heard earlier from us and an educational video (delayed echolalia) and repeating that phrase again and again (Palilalia). In this case the word he repeats is ""seven.""
#autism #autismawareness #autistic #autismvlogs #echolalia",131617,1135,0,517,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,6,53,9,2163,0.009246417013407305,0.5247341655108645,60.84928340268146,0.008623506082041073,Tuesday,August,1,0,5,-0.2263,-0.0951
