,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,localizations.en-GB.title,localizations.en-GB.description,localizations.fr.title,localizations.fr.description,localizations.pt.title,localizations.pt.description,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
71,SU3iI6IiZ-g,2018-11-13 00:47:51+00:00,"['autistic makeup tutorial', 'makeup tutorial', 'smashbox makeup', 'bare minerals', 'rimmel']",32,Makeup Tutorial |”What's That On Your Face?!”,"First episode of 'What's That On Your Face?' - a neurodiverse and disability friendly beauty blog! 

Here's how I apply my make up - come drag up with me 😃

Because I’m chronically ill & fatigued, I only get to make my self up a few times a week...but when I do, I feel FIERCE lol

#makeup #neurodiversity #disabled #makeuptutorial #smashboxcosmetics 
#smashbox
#bareminerals 
#MUAmakeup #rimmel 
#benefitmakeup #benefitbrowbar #benefitcosmetics

MUSIC | Jawhara - Audio Network",3292,233,0,355,false,public,"[array([[[0, 1, 0],
        [0, 1, 0],
        [1, 0, 0],
        ...,
        [0, 0, 4],
        [0, 0, 4],
        [0, 0, 4]],

       [[0, 2, 0],
        [0, 1, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 3, 0],
        [0, 2, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,7,74,5,1726,0.01853997682502897,0.13499420625724218,1.9073001158748553,0.07077764277035237,Tuesday,November,0,0,13,0.0,0.6114
72,sW3lbehEH_Y,2018-11-08 18:39:38+00:00,"['autistic women', 'autistic girls', 'agony autie autistic women', 'agony autie', 'autism in girls']",114,Autistic Women & Girls | What's That?!,"Autistic Women & Girls—here's the third episode of our weekly series, ""What's That?""",16887,1080,0,255,false,public,"[array([[[1, 0, 5],
        [0, 1, 5],
        [0, 1, 3],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[1, 0, 5],
        [1, 0, 5],
        [0, 1, 3],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[1, 0, 5],
        [1, 1, 3],
        [1, 1, 3],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",Autistic Women & Girls | What's That?!,"Autistic Women & Girls—here's the third episode of our weekly series, ""What's That?""",Femmes et filles autistes | Qu'est-ce que c'est ?!,"Femmes et filles autistes - voici le troisième épisode de notre série hebdomadaire, ""Qu'est-ce que c'est ?!""",,,7,13,5,1730,0.06589595375722543,0.6242774566473989,9.761271676300579,0.06395452122934801,Thursday,November,0,0,0,0.0,0.0
73,nZKnc7XOX-A,2018-10-26 11:21:46+00:00,,64,Hello - Welcome to Agony Autie,,5066,220,0,1587,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,6,0,0,1743,0.03671830177854274,0.12621916236374067,2.906483075157774,0.04342676667982629,Friday,October,0,0,0,0.0516,0.0516
74,8bhT2R9HiLs,2018-10-25 20:57:07+00:00,"['autistic stimming', 'what is stimming', 'autistic stims', 'autism self-soothing', 'agony autie stimming']",313,Stimming | What's That?,"This week's episode of ""What's That?"" is about autistic STIMMING.",90971,3617,0,220,true,public,"[array([[[ 0,  1, 10],
        [ 0,  1, 10],
        [ 0,  1,  8],
        ...,
        [ 0,  1,  3],
        [ 0,  1,  3],
        [ 0,  1,  3]],

       [[ 0,  1, 10],
        [ 0,  1, 10],
        [ 0,  1,  8],
        ...,
        [ 1,  1,  3],
        [ 1,  1,  3],
        [ 1,  1,  3]],

       [[ 0,  0,  8],
        [ 0,  0,  8],
        [ 0,  1,  6],
        ...,
        [ 1,  1,  1],
        [ 1,  1,  1],
        [ 1,  1,  1]],

       ...,

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]]], dtype=uint8)]",,,,,,,4,10,5,1744,0.17947247706422018,2.073967889908257,52.16227064220183,0.039759923492101876,Thursday,October,0,0,0,0.0,0.0
75,meCjCa-WIac,2018-10-21 22:47:21+00:00,"['autistic stimming', 'autism stim', 'what is stimming', 'autistic flapping', 'self regulation', 'agony autie stimming', 'stimdancing']",75,Embrace Autistic Stimming | North Walesn Autism Conference 2018,"This was my speech, ""Embrace the Autistic Stim,"" at the 3rd Annual North Wales Autism Conference. It was such an honour and privilege to be invited to talk about autistic stimming, and the importance of self-regulation and freedom of movement.

Huge thanks to Willow Caroline Holloway, Angie Atherton and Axia ASD for putting together such an amazing day.",11718,671,0,571,false,public,"[array([[[9, 0, 0],
        [8, 0, 0],
        [5, 2, 0],
        ...,
        [4, 1, 0],
        [4, 1, 0],
        [4, 1, 0]],

       [[5, 0, 3],
        [5, 0, 0],
        [2, 2, 0],
        ...,
        [1, 1, 1],
        [1, 1, 1],
        [1, 1, 1]],

       [[2, 0, 6],
        [1, 1, 3],
        [0, 2, 0],
        ...,
        [0, 2, 5],
        [0, 2, 5],
        [0, 2, 5]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,9,58,7,1748,0.04290617848970252,0.38386727688787187,6.703661327231122,0.05726233145587984,Sunday,October,0,4,1,0.3182,0.9726
76,ZcAvxaz7uGo,2018-10-21 18:45:33+00:00,,27,Stimming as Interaction - Autistic Acceptance,"Something beautiful & remarkable happened this evening whilst routinely listening to the Stranger Things soundtrack... My six year old autistic son Frank allowed me to Stim Dance all around him; as a way to communicate, to interact and create a shared moment together.

It’s remarkable because my beautiful Frank has oppositional & avoidance behaviours due to sensory & anxiety. For him to permit me into his space & create an interactive zone out for him....it meant EVERYTHING to me!

This is what I mean by better ways than ABA or PBS conversation therapies; my son is pre-verbal causing him great frustration 😢 It’s up to me to communicate to Frank using more than just words. To create human to human moments where he feels valued, understood & safe. 
It’s about finding the route into your autistic loved ones life; by being open not judgemental. By meeting us with curiosity instead of treating us with suspicion.
By echoing your child’s likes, their behaviour and letting them know you accept them for them. 
This absolutely hurt the living daylights out of me, but was totally worth it for my boy 💙

Full Video on IGTV FB YouTube

#embracethestim #autistic #actuallyautistic #autisticson #autisticmother #stimdancing  #stimcomm #stimcommunication #stimcommunity #stimclub #stimtherapy #musictherapy #betterwaysthanABA #notoABAontheNHS #notoABA #notoNAS",4937,313,0,105,false,public,"[array([[[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 9],
        [0, 0, 9],
        [0, 0, 9],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,6,211,0,1748,0.015446224256292907,0.17906178489702518,2.824370709382151,0.06339882519748835,Sunday,October,0,0,18,0.4588,0.9589
77,G-MXlzRhq8I,2018-10-14 20:09:03+00:00,"['sensory processing', 'autism sensory processing', 'what is sensory processing', 'synesthesia', 'Misophonia', 'irlens syndrome', 'food aversions', 'tactile aversions']",50,Sensory Processing | What's That?,"In this video I explain sensory processing in under 3 minutes, from an autistic perspective.

Warning! POTENTIAL SENSORY OVERLOAD FROM VISUALS",11177,572,0,212,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[1, 0, 0],
        [1, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[1, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,5,21,8,1755,0.02849002849002849,0.32592592592592595,6.3686609686609685,0.05117652321732129,Sunday,October,0,0,1,0.0,-0.636
78,sh1mAntBXCk,2018-09-04 16:14:32+00:00,,39,What is Autistic Pride? [T R A I L E R],"""I dont want anyone to ever feel ashamed of being autistic, but the reality is we do...So what do you do when you feel ashamed? You choose Pride over Shame. Every Time"" - @Sara Jane Harvey

In July 2018 Agony Autie hosted Chester's Autistic Pride event, welcoming peers, friends & allies of the Autistic Community.

With Autistic poetry, musical performances, impromptu Stim-Dances and speeches being delivered throughout the day, Chester Autistic Pride 2018 aims to showcase the rich diversity that exists within our autistic community.

Delivered by Autistic people, for Autistic people.

Thank you to our incredible performers, speakers and to everyone who helped make this Pride event happen.

Want to help fundraise, volunteer, or donate items for next year? Contact agonyautie@gmail.com and let us know how you can help.",5203,361,0,238,false,public,"[array([[[0, 4, 6],
        [0, 5, 0],
        [0, 3, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 3, 5],
        [0, 4, 0],
        [0, 4, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 2, 3],
        [0, 4, 0],
        [0, 3, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,11,130,0,1795,0.021727019498607242,0.20111420612813372,2.898607242339833,0.0693830482413992,Tuesday,September,0,0,8,0.34,0.9702
79,4BG8l1bVHdY,2018-08-14 16:23:38+00:00,"['sensory processing', 'sensory processing autism', 'sensory processing autistic', 'what does sensory processing feel like', 'what is sensory processing']",11,Sensory Processing | Cardiff VLOG,"What can sensory processing problems feel like? These series of  optical illusions provide an excellent demonstration.  

Recorded at Techniquest, Cardiff",2119,110,0,76,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,5,20,5,1816,0.006057268722466961,0.0605726872246696,1.1668502202643172,0.05191127890514394,Tuesday,August,0,0,0,0.0,0.5994
80,u_ny1InpY04,2018-08-08 17:33:49+00:00,"['invisble disabilities', 'disability', 'chronic illness', 'EDS', 'Ehlers Danlos', 'AGONY AUTIE', 'endometriosis']",48,Invisible Disabilities | The Pain You Don't See,"As a disabled adult with a connective tissue disorder my pain is invisible to you. I hold it in—even when it's streaming from every muscle fibre & nerve in my body. Sensory & emotional pain is another invisible state... panic, PTSD, depression, overload or cognitive confusion can render me a mess.

I'm 31. Last year I hid and was too scared to do what I'm doing now. Loosing my mobility and becoming partially mobile has made my life damn hard.

I can't change that. But WE can change our infrastructure, our attitudes & our society to enable disabled people to become enabled to life the best life we can possibly lead.

#disability #disabilitytravel #disabilityinclusion #accessibility #access #ehlersdanlosgrrrls #ehlersdanlossyndrome #ehlersdanloss #endometriosis #posturalthstatictachycardia #actuallyautistic #autistic #autisticpride #neurodiversity",6384,324,0,454,false,public,"[array([[[ 5,  0,  6],
        [ 5,  0,  5],
        [ 5,  0,  3],
        ...,
        [ 5,  0,  3],
        [11,  0,  1],
        [14,  0,  0]],

       [[ 5,  0,  6],
        [ 5,  0,  5],
        [ 5,  0,  3],
        ...,
        [ 4,  0,  3],
        [ 9,  0,  1],
        [12,  0,  0]],

       [[ 4,  0,  5],
        [ 4,  0,  5],
        [ 4,  0,  3],
        ...,
        [ 1,  0,  5],
        [ 7,  0,  3],
        [ 9,  0,  0]],

       ...,

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]]], dtype=uint8)]",,,,,,,8,125,7,1822,0.026344676180021953,0.1778265642151482,3.5038419319429197,0.05075187969924812,Wednesday,August,0,0,16,-0.5106,-0.7814
81,f8XWxxvTXJI,2018-06-26 02:53:34+00:00,"['AUTISTIC', 'PRIDE', 'AGONY AUTIE', 'SARA', 'HARVEY', 'AUTISM', 'OLIVER MCGOWAN', 'MANCHESTER', 'ACCEPTANCE']",24,"""Why Autistic Pride Matters"" | MANCHESTER AUTISTIC PRIDE 2018","Here's my impromptu, unplanned speech on ""Why Autistic Pride Matters"" at MANCHESTER AUTISTIC PRIDE 2018. 

Thank you so much Mercy Charpentier for organizing an Autistic Pride by Autistics, for Autistics. You and everyone else who we spoke to there were an absolute pleasure to meet.

""We are stronger together. It’s why Pride matters. It’s what unites us in the face of shame, stigma, bullying, discrimination and abuse. Pride offers an alternative. So I choose Pride. Not fear."" 

SONG : oDDling - Illusory

#autisticpride #Autistic #autisticpride2018 #autisticprideday #chesterautisticpride #actuallyautistic #autisticidentity #autisticcommunity #autisticculture #agonyautie #neurodiverse #neurodiversity",3254,225,0,233,true,public,"[array([[[4, 0, 3],
        [4, 0, 3],
        [4, 0, 3],
        ...,
        [0, 2, 3],
        [0, 2, 5],
        [0, 1, 6]],

       [[2, 0, 3],
        [2, 0, 3],
        [2, 0, 3],
        ...,
        [1, 1, 1],
        [1, 1, 3],
        [1, 0, 6]],

       [[2, 0, 5],
        [2, 0, 5],
        [1, 0, 5],
        ...,
        [2, 0, 1],
        [2, 0, 3],
        [4, 0, 5]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,9,94,9,1866,0.012861736334405145,0.12057877813504823,1.7438370846730975,0.06914566687154272,Tuesday,June,3,4,20,0.5994,0.8996
