,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,localizations.en-GB.title,localizations.en-GB.description,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
84,43Mhq2VBRls,2017-12-26 16:41:57+00:00,"['vegan', 'babe', 'uk', 'london', 'british', 'vegetarian', 'food', 'health', 'advice', 'dreadlocks', 'black hair', 'afro', 'Caribbean', 'jamaica', 'barbados', 'pisces', 'what i ate in a day', 'green smoothie', 'bananas', 'pasta', 'hungry']",1,What I ate in a day as a vegan | #7,,176,5,0,543,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,11,0,21,2047,0.0004885197850512946,0.002442598925256473,0.08597948216902784,0.028409090909090908,Tuesday,December,1,2,0,0.0,0.0
85,sFuA4R4mz58,2017-12-18 13:04:55+00:00,"['vegan', 'babe', 'uk', 'london', 'british', 'health', 'advice', 'dreadlocks', 'black hair', 'afro', 'Caribbean', 'jamaica', 'barbados', 'pisces', 'the dreadlock tag', 'hair', 'haircare', 'locs', 'locd', 'products', '4c hair', 'kinky', 'curls', 'shampoo', 'soap', 'apple cider vinegar', 'baking soda', 'bicarbonate of soda', 'wash', 'twist', 'gel', 'blow dry', 'ORS', 'organic root stimulator']",0,The Dreadlock Tag,"In this video, I do the dreadlock tag! The questions in this video are down below, along with the time frames for easy-watching. If you enjoy these type of videos, please leave a comment and let me know! Totally hit the subscribe button if you haven't already xo 

1:35 - Do you remember the specific moment you decided you were going to dread your hair? 
5:35 - Where were you and how were you feeling?
7:05 - What method, if any, did you use to start your dreadlocks?
7:25 - What is the length of your longest dread? 
9:17 - What is the length of your shortest dread? 
11:18 - Do you have any dreads that are especially unique, strange or awesome? 
12:27 - How many dreads do you currently have? 
1329 :- Is that the same number you started off with? 
14:18 - What shampoo or other products do you use on your dreads? 
18:12 -  How often do you wash your dreads? 
20:17 - Do you do any regular maintenance on your hair? 
25:15 - What are your favouite beads or other decorations?
32:18 - Who do you know personally with dreadlocks? 
32:46 - Have any employers turned you down for having dreadlocks? Have any employers wanted you because of your dreadlocks? 
33:20 - What is the weirdest question you've gotten about your dreadlocks? 
33:51 - What are the dumbest, funniest and most common questions you've gotten about your dreadlocks? 
36:35 - Have you ever had a freak accident or an embarrassing moment involving your dreads? 
39:35 - Do you have any role models with dreadlocks? If so, who? 
39:41 - What youtubers with dreadlocks could you see yourself hanging out with in real life? 

Products mentioned: 

Bicarbonate of Soda
Green Pharmacy Burdock shampoo
Naissance Tea Tree shampoo 
Organic Apple Cider Vinegar
Organic Root Stimulator gel",527,5,0,2432,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,3,308,34,2055,0.0,0.0024330900243309003,0.25644768856447686,0.009487666034155597,Monday,December,0,0,71,-0.1027,-0.9739
86,VTSWT5q9G-s,2017-12-12 17:55:10+00:00,"['vegan', 'babe', 'uk', 'london', 'british', 'food', 'health', 'advice', 'dreadlocks', 'black hair', 'afro', 'Caribbean', 'jamaica', 'barbados', 'pisces', 'Face Theory', 'skincare', 'beauty', 'products', 'cleanser', 'moisturiser', 'face cream', 'singing', 'song', 'review', 'rant', 'opinion', 'thoughts', 'final', 'comedy', 'paraben', 'sls', 'chemical free', 'love']",0,Face Theory 'Signature Moisturiser' final review (song),"Face theory is a British skincare brand that offers a 3-step skincare routine. It is made up of cleansers, moisturisers, face oils and serums for all skin types. It was launched in April 2015 by Jamie Shuker.

The brand aims to 'change the skincare world' by offering a 'proven' beauty routine using only 'skin-friendly', 'paraben-free' ingredients.

In this video, I give you a final review of the Signature Moisturiser (M1) for sensitive and combination skin.

For product information, please visit the Face Theory website: https://www.facetheory.com",1217,10,0,224,false,public,"[array([[[0, 2, 1],
        [0, 2, 0],
        [1, 1, 0],
        ...,
        [2, 1, 0],
        [5, 0, 0],
        [7, 0, 0]],

       [[0, 2, 1],
        [0, 2, 0],
        [1, 1, 0],
        ...,
        [2, 1, 0],
        [2, 1, 0],
        [4, 0, 0]],

       [[1, 1, 0],
        [1, 1, 0],
        [1, 1, 0],
        ...,
        [1, 1, 0],
        [1, 1, 0],
        [2, 1, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,7,85,34,2061,0.0,0.0048520135856380394,0.5904900533721494,0.008216926869350863,Tuesday,December,4,0,6,0.0,0.765
87,b-HJZx8Qd6I,2017-12-04 17:35:28+00:00,"['vegan', 'babe', 'uk', 'london', 'british', 'vegetarian', 'food', 'health', 'advice', 'dreadlocks', 'black hair', 'afro', 'Caribbean', 'jamaica', 'barbados', 'pisces', 'face theory', 'skincare', 'routine', 'vitamin C cleanser', 'signature cleanser', 'moisturiser', 'beauty products', 'lifestyle', 'muslin', 'face cloth', 'expired']",2,Face Theory 'Vitamin C Cleanser' and 'Signature Cleanser' final review,"Face theory is a British skincare brand that offers a 3-step skincare routine. It is made up of cleansers, moisturisers, face oils and serums for all skin types. It was launched in April 2015 by Jamie Shuker.

The brand aims to 'change the skincare world' by offering a 'proven' beauty routine using only 'skin-friendly', 'paraben-free' ingredients.

In this video, I give you a final review of the Vitamin C / Signature Cleanser and make-up remover.

For product information, please visit the Face Theory website: https://www.facetheory.com",738,0,0,738,false,public,"[array([[[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [1, 1, 1],
        [1, 1, 1],
        [1, 1, 1]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [1, 1, 1],
        [1, 1, 1],
        [1, 1, 1]],

       [[1, 1, 1],
        [1, 1, 1],
        [1, 1, 1],
        ...,
        [1, 1, 1],
        [1, 1, 1],
        [1, 1, 1]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,10,85,27,2069,0.0009666505558240696,0.0,0.3566940550990817,0.0,Monday,December,0,0,5,0.296,0.8316
88,L2s0Olh7GZk,2017-11-25 10:34:19+00:00,"['vegan', 'uk', 'london', 'british', 'vegetarian', 'food', 'health', 'advice', 'dreadlocks', 'black hair', 'afro', 'Caribbean', 'jamaica', 'barbados', 'pisces', 'Face theory', 'skincare', 'beauty', 'products', 'vitamin', 'cleanser', 'test', 'review', 'chit chat', 'thoughts', 'opinions', 'personal', 'vlog']",2,Face Theory 'Vitamin C Cleanser' test + review,"Face theory is a British skincare brand that offers a 3-step skincare routine. It is made up of cleansers, moisturisers, face oils and serums for all skin types. It was launched in April 2015 by Jamie Shuker.

The brand aims to 'change the skincare world' by offering a 'proven' beauty routine using only 'skin-friendly', 'paraben-free' ingredients.

In this video, I show you how to use the Vitamin C Cleanser to remove make-up and tell you my thoughts on the product itself.

For product information, please visit the Face Theory website: https://www.facetheory.com",1665,9,0,1069,false,public,"[array([[[1, 1, 1],
        [1, 1, 1],
        [1, 1, 1],
        ...,
        [3, 0, 0],
        [3, 0, 0],
        [3, 0, 0]],

       [[0, 2, 1],
        [0, 2, 1],
        [0, 2, 1],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 2, 1],
        [0, 2, 1],
        [0, 2, 1],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,8,91,28,2079,0.000962000962000962,0.004329004329004329,0.8008658008658008,0.005405405405405406,Saturday,November,2,0,5,0.296,0.8316
89,6K7lwdk4RwA,2017-11-07 17:02:35+00:00,"['vegan', 'babe', 'uk', 'london', 'british', 'vegetarian', 'food', 'health', 'advice', 'dreadlocks', 'black hair', 'afro', 'Caribbean', 'jamaica', 'barbados', 'pisces', 'coconut collaborative', 'blueberry yoghurt', 'yogurt', 'chit chat', 'review', 'palm trees', 'recycle', 'genetically modified', 'sweet potato', 'taste test', 'kitchen', 'silky', 'texture', 'gluten free', 'dairy free', 'egg free', 'natural sugars', 'live enzymes', 'coconut water']",7,"Coconut Collaborative - Blueberry Yoghurt | Chit Chat, Taste Test + Review",A Review of the Coconut Collaboratives' Blueberry Yoghurt.,248,4,0,1362,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,12,8,35,2096,0.0033396946564885495,0.0019083969465648854,0.1183206106870229,0.016129032258064516,Tuesday,November,0,0,0,0.0,0.0
90,VXqeesubPsc,2017-10-24 16:42:16+00:00,"['vegan', 'babe', 'uk', 'london', 'british', 'vegetarian', 'food', 'health', 'advice', 'dreadlocks', 'black hair', 'afro', 'Caribbean', 'jamaica', 'barbados', 'pisces', 'what i ate in a day', 'PBJ', 'peanuts', 'jelly', 'jam', 'sandwiche', 'breakfast', 'lunch', 'dinner', 'snack', 'morning', 'afternoon', 'evening', 'night', 'bedtime', 'fruit', 'vegetables']",2,What I ate in a day as a vegan | #6,"Apple and pear porridge, PBJ sandwiches, lemon and tumeric brew.. and more!",70,4,0,200,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 2, 6],
        [0, 2, 8],
        [0, 2, 8]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 1, 3],
        [1, 1, 3],
        [1, 0, 5]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [5, 0, 0],
        [5, 0, 0],
        [5, 0, 1]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,11,12,33,2110,0.0009478672985781991,0.0018957345971563982,0.03317535545023697,0.05714285714285714,Tuesday,October,1,2,0,0.0,0.0
91,SLLyHt6CJb8,2017-10-19 16:12:38+00:00,"['vegan', 'babe', 'uk', 'london', 'british', 'vegetarian', 'food', 'health', 'advice', 'dreadlocks', 'black hair', 'afro', 'Caribbean', 'jamaica', 'barbados', 'pisces', 'face theory', 'skin theory', 'signature cleanser', 'gone off', 'gone bad', 'expired', 'skincare', 'haircare', 'bodycare', 'clear skin', 'acne', 'prone', 'blemish free', 'natural', 'organic', 'SLS free', 'Paraben free', 'cosmetics']",0,Face Theory 'Signature Cleanser' gone bad,"Face theory is a British skincare brand that offers a 3-step skincare routine. It is made up of cleansers, moisturisers, face oils and serums for all skin types. It was launched in April 2015 by Jamie Shuker.

The brand aims to 'change the skincare world' by offering a 'proven' beauty routine using only 'skin-friendly', 'paraben-free' ingredients.

In this video, I show you how the Signature Cleanser went bad.

For product information, please visit the Face Theory website: https://www.facetheory.com

Feel free to like, comment and subscribe if you have found these video's useful and/or entertaining.",674,2,0,782,false,public,"[array([[[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 2, 1],
        [0, 2, 1],
        [0, 2, 1]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [1, 1, 1],
        [1, 1, 1],
        [1, 1, 1]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [1, 1, 1],
        [2, 0, 1],
        [2, 0, 1]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,6,94,34,2115,0.0,0.0009456264775413711,0.3186761229314421,0.002967359050445104,Thursday,October,1,0,5,-0.5423,0.9287
92,OK3L5Rme198,2017-10-14 14:31:48+00:00,"['vegan', 'babe', 'uk', 'london', 'british', 'vegetarian', 'food', 'health', 'advice', 'dreadlocks', 'black hair', 'afro', 'Caribbean', 'jamaica', 'barbados', 'pisces', ""don't touch"", 'my things', 'shared housing', 'acommodation', 'housemates']",1,Don't touch my shit // personal vlog,When people touch and move your things for no good reason. Annoying isn't the word. Comment and like if you've had the same or a similar experience!,184,3,0,1506,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,7,27,21,2120,0.0004716981132075472,0.0014150943396226414,0.08679245283018867,0.016304347826086956,Saturday,October,0,0,0,0.4449,0.2003
93,xMWefjeJyV4,2017-10-12 09:26:45+00:00,"['vegan', 'babe', 'uk', 'london', 'british', 'vegetarian', 'food', 'health', 'advice', 'dreadlocks', 'black hair', 'afro', 'Caribbean', 'jamaica', 'barbados', 'pisces', 'baked beans', 'heinz', 'stevia', 'new and improved', 'new recipe', 'cooking', 'english', 'review']",4,A bad review of Heinz baked beans,My thoughts on the new Heinz recipe.,327,2,0,324,false,public,"[array([[[1, 0, 4],
        [1, 0, 4],
        [1, 0, 4],
        ...,
        [0, 2, 0],
        [0, 2, 0],
        [0, 2, 0]],

       [[1, 0, 4],
        [1, 0, 4],
        [1, 0, 4],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[1, 0, 2],
        [1, 0, 2],
        [1, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,7,7,24,2123,0.0018841262364578427,0.0009420631182289214,0.15402731983042864,0.0061162079510703364,Thursday,October,2,0,0,-0.5423,0.0
